Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00   1006.75     0.00        1     0.00     0.00  set_spins_per_delay
  0.00   1006.75     0.00        1     0.00     0.00  set_stack_base
  0.00   1006.75     0.00        1     0.00     0.00  show_in_hot_standby
  0.00   1006.75     0.00        1     0.00     0.00  smgrinit
  0.00   1006.75     0.00        1     0.00     0.00  smgrshutdown
  0.00   1006.75     0.00        1     0.00     0.00  socket_close
  0.00   1006.75     0.00        1     0.00     0.00  spcache_insert
  0.00   1006.75     0.00        1     0.00     0.00  superuser
  0.00   1006.75     0.00        1     0.00     0.00  tzload
  0.00   1006.75     0.00        1     0.00     0.00  tzloadbody
  0.00   1006.75     0.00        1     0.00     0.00  update_spins_per_delay

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.
